swimmer_id,meet_id,meet_name,meet_date,age,sex_category,event,course,round,seed_time,final_time,split_50,split_100,split_150,split_200,data_source,meet_level,notes
S073,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:52.70,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 74"
S074,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:52.89,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 75"
S075,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:53.04,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 76"
S076,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:53.10,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 77"
S077,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:53.26,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 78"
S078,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:53.43,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 79"
S079,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:53.60,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 80"
S080,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:53.97,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 81"
S081,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.04,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 82"
S082,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.08,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 83"
S083,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.25,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 84"
S084,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.30,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 85; same name in 2 meets with different team listings; treated as one person, verify when splits arrive"
S085,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.37,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 86"
S086,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.40,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 87"
S087,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.46,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 88"
S088,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.62,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 89"
S089,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.71,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 90"
S090,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:54.93,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 91"
S091,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.02,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 92"
S092,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.17,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 93"
S093,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.22,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 94"
S094,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.28,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 95"
S095,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.37,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 96"
S096,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.41,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 97"
S097,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.72,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 98"
S098,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.80,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 99"
S099,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.82,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 100"
S100,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.83,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 101"
S101,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.98,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 102"
S102,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:55.99,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 103"
S103,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:56.04,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 104"
S104,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:56.23,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 105"
S105,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:56.47,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 106"
S106,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:56.52,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 107"
S107,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:56.87,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 108"
S108,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:56.94,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 109"
S109,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:57.12,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 110"
S110,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:57.33,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 111"
S111,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:57.35,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 112"
S112,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:57.42,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 113"
S113,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:57.46,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 114"
S114,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:57.63,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 115"
S115,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:57.92,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 116"
S116,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:58.23,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 117"
S117,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:58.25,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 118"
S118,2026_PC_SC_SENIOR_OPEN,Pacific Swimming SC Senior Open,2025-10-18,,M,200 FR,SCY,timed_final,,1:58.27,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/358817/event/16/ (no splits, ages or seed times published there)",invitational,"dates Oct 18-19 2025, Soda Aquatic Center, Moraga CA; timed finals; swim day within meet unknown; place 119"
